VehicleID,Time,LaneID,Lateral,Longitudinal,Speed,Speed_kph,Acceleration,VehicleLength,Width,Gap,Headway
5,26.6,4,0.0,283.1999999999997,16.0,57.6,0.0,5.7,1.7,0.0,2
6,26.6,4,0.0,252.79999999999936,16.0,57.6,0.0,5.7,1.7,0.0,2
7,26.6,4,0.0,222.39999999999947,16.0,57.6,0.0,5.7,1.7,0.0,2
8,26.6,4,0.0,191.99999999999957,16.0,57.6,0.0,5.7,1.7,0.0,2
9,26.6,4,0.0,161.59999999999968,16.0,57.6,0.0,5.7,1.7,0.0,2
10,26.6,4,0.0,131.1999999999998,16.0,57.6,0.0,5.7,1.7,0.0,2
11,26.6,4,0.0,100.7999999999999,16.0,57.6,0.0,5.7,1.7,0.0,2
12,26.6,4,0.0,70.4,16.0,57.6,0.0,5.7,1.7,0.0,2
13,26.6,4,0.0,40.000000000000014,16.0,57.6,0.0,5.7,1.7,0.0,2
14,26.6,4,0.0,9.6,16.0,57.6,0.0,5.7,1.7,0.0,2
1,26.700000000000003,4,0.0,406.40000000000146,16.0,57.6,0.0,5.7,1.7,0.0,2
2,26.700000000000003,4,0.0,376.000000000001,16.0,57.6,0.0,5.7,1.7,0.0,2
3,26.700000000000003,4,0.0,345.6000000000006,16.0,57.6,0.0,5.7,1.7,0.0,2
4,26.700000000000003,4,0.0,315.20000000000016,16.0,57.6,0.0,5.7,1.7,0.0,2
5,26.700000000000003,4,0.0,284.7999999999997,16.0,57.6,0.0,5.7,1.7,0.0,2
6,26.700000000000003,4,0.0,254.39999999999935,16.0,57.6,0.0,5.7,1.7,0.0,2
7,26.700000000000003,4,0.0,223.99999999999946,16.0,57.6,0.0,5.7,1.7,0.0,2
8,26.700000000000003,4,0.0,193.59999999999957,16.0,57.6,0.0,5.7,1.7,0.0,2
9,26.700000000000003,4,0.0,163.19999999999968,16.0,57.6,0.0,5.7,1.7,0.0,2
10,26.700000000000003,4,0.0,132.79999999999978,16.0,57.6,0.0,5.7,1.7,0.0,2
11,26.700000000000003,4,0.0,102.39999999999989,16.0,57.6,0.0,5.7,1.7,0.0,2
12,26.700000000000003,4,0.0,72.0,16.0,57.6,0.0,5.7,1.7,0.0,2
13,26.700000000000003,4,0.0,41.600000000000016,16.0,57.6,0.0,5.7,1.7,0.0,2
14,26.700000000000003,4,0.0,11.2,16.0,57.6,0.0,5.7,1.7,0.0,2
1,26.8,4,0.0,408.0000000000015,16.0,57.6,0.0,5.7,1.7,0.0,2
2,26.8,4,0.0,377.60000000000105,16.0,57.6,0.0,5.7,1.7,0.0,2
3,26.8,4,0.0,347.2000000000006,16.0,57.6,0.0,5.7,1.7,0.0,2
4,26.8,4,0.0,316.8000000000002,16.0,57.6,0.0,5.7,1.7,0.0,2
5,26.8,4,0.0,286.39999999999975,16.0,57.6,0.0,5.7,1.7,0.0,2
6,26.8,4,0.0,255.99999999999935,16.0,57.6,0.0,5.7,1.7,0.0,2
7,26.8,4,0.0,225.59999999999945,16.0,57.6,0.0,5.7,1.7,0.0,2
8,26.8,4,0.0,195.19999999999956,16.0,57.6,0.0,5.7,1.7,0.0,2
9,26.8,4,0.0,164.79999999999967,16.0,57.6,0.0,5.7,1.7,0.0,2
10,26.8,4,0.0,134.39999999999978,16.0,57.6,0.0,5.7,1.7,0.0,2
11,26.8,4,0.0,103.99999999999989,16.0,57.6,0.0,5.7,1.7,0.0,2
12,26.8,4,0.0,73.6,16.0,57.6,0.0,5.7,1.7,0.0,2
13,26.8,4,0.0,43.20000000000002,16.0,57.6,0.0,5.7,1.7,0.0,2
14,26.8,4,0.0,12.799999999999999,16.0,57.6,0.0,5.7,1.7,0.0,2
1,26.900000000000002,4,0.0,409.6000000000015,16.0,57.6,0.0,5.7,1.7,0.0,2
2,26.900000000000002,4,0.0,379.20000000000107,16.0,57.6,0.0,5.7,1.7,0.0,2
3,26.900000000000002,4,0.0,348.80000000000064,16.0,57.6,0.0,5.7,1.7,0.0,2
4,26.900000000000002,4,0.0,318.4000000000002,16.0,57.6,0.0,5.7,1.7,0.0,2
5,26.900000000000002,4,0.0,287.9999999999998,16.0,57.6,0.0,5.7,1.7,0.0,2
6,26.900000000000002,4,0.0,257.59999999999934,16.0,57.6,0.0,5.7,1.7,0.0,2
7,26.900000000000002,4,0.0,227.19999999999945,16.0,57.6,0.0,5.7,1.7,0.0,2
8,26.900000000000002,4,0.0,196.79999999999956,16.0,57.6,0.0,5.7,1.7,0.0,2
9,26.900000000000002,4,0.0,166.39999999999966,16.0,57.6,0.0,5.7,1.7,0.0,2
10,26.900000000000002,4,0.0,135.99999999999977,16.0,57.6,0.0,5.7,1.7,0.0,2
11,26.900000000000002,4,0.0,105.59999999999988,16.0,57.6,0.0,5.7,1.7,0.0,2
12,26.900000000000002,4,0.0,75.19999999999999,16.0,57.6,0.0,5.7,1.7,0.0,2
13,26.900000000000002,4,0.0,44.80000000000002,16.0,57.6,0.0,5.7,1.7,0.0,2
14,26.900000000000002,4,0.0,14.399999999999999,16.0,57.6,0.0,5.7,1.7,0.0,2
1,27.0,4,0.0,411.2000000000015,16.0,57.6,0.0,5.7,1.7,0.0,2
2,27.0,4,0.0,380.8000000000011,16.0,57.6,0.0,5.7,1.7,0.0,2
3,27.0,4,0.0,350.40000000000066,16.0,57.6,0.0,5.7,1.7,0.0,2
4,27.0,4,0.0,320.0000000000002,16.0,57.6,0.0,5.7,1.7,0.0,2
5,27.0,4,0.0,289.5999999999998,16.0,57.6,0.0,5.7,1.7,0.0,2
6,27.0,4,0.0,259.19999999999936,16.0,57.6,0.0,5.7,1.7,0.0,2
7,27.0,4,0.0,228.79999999999944,16.0,57.6,0.0,5.7,1.7,0.0,2
8,27.0,4,0.0,198.39999999999955,16.0,57.6,0.0,5.7,1.7,0.0,2
9,27.0,4,0.0,167.99999999999966,16.0,57.6,0.0,5.7,1.7,0.0,2
10,27.0,4,0.0,137.59999999999977,16.0,57.6,0.0,5.7,1.7,0.0,2
11,27.0,4,0.0,107.19999999999987,16.0,57.6,0.0,5.7,1.7,0.0,2
12,27.0,4,0.0,76.79999999999998,16.0,57.6,0.0,5.7,1.7,0.0,2
13,27.0,4,0.0,46.40000000000002,16.0,57.6,0.0,5.7,1.7,0.0,2
14,27.0,4,0.0,15.999999999999998,16.0,57.6,0.0,5.7,1.7,0.0,2
1,27.1,4,0.0,412.80000000000155,16.0,57.6,0.0,5.7,1.7,0.0,2
2,27.1,4,0.0,382.4000000000011,16.0,57.6,0.0,5.7,1.7,0.0,2
3,27.1,4,0.0,352.0000000000007,16.0,57.6,0.0,5.7,1.7,0.0,2
4,27.1,4,0.0,321.60000000000025,16.0,57.6,0.0,5.7,1.7,0.0,2
5,27.1,4,0.0,291.1999999999998,16.0,57.6,0.0,5.7,1.7,0.0,2
6,27.1,4,0.0,260.7999999999994,16.0,57.6,0.0,5.7,1.7,0.0,2
7,27.1,4,0.0,230.39999999999944,16.0,57.6,0.0,5.7,1.7,0.0,2
8,27.1,4,0.0,199.99999999999955,16.0,57.6,0.0,5.7,1.7,0.0,2
9,27.1,4,0.0,169.59999999999965,16.0,57.6,0.0,5.7,1.7,0.0,2
10,27.1,4,0.0,139.19999999999976,16.0,57.6,0.0,5.7,1.7,0.0,2
11,27.1,4,0.0,108.79999999999987,16.0,57.6,0.0,5.7,1.7,0.0,2
12,27.1,4,0.0,78.39999999999998,16.0,57.6,0.0,5.7,1.7,0.0,2
13,27.1,4,0.0,48.00000000000002,16.0,57.6,0.0,5.7,1.7,0.0,2
14,27.1,4,0.0,17.599999999999998,16.0,57.6,0.0,5.7,1.7,0.0,2
1,27.200000000000003,4,0.0,414.40000000000157,16.0,57.6,0.0,5.7,1.7,0.0,2
2,27.200000000000003,4,0.0,384.00000000000114,16.0,57.6,0.0,5.7,1.7,0.0,2
3,27.200000000000003,4,0.0,353.6000000000007,16.0,57.6,0.0,5.7,1.7,0.0,2
4,27.200000000000003,4,0.0,323.2000000000003,16.0,57.6,0.0,5.7,1.7,0.0,2
5,27.200000000000003,4,0.0,292.79999999999984,16.0,57.6,0.0,5.7,1.7,0.0,2
6,27.200000000000003,4,0.0,262.3999999999994,16.0,57.6,0.0,5.7,1.7,0.0,2
7,27.200000000000003,4,0.0,231.99999999999943,16.0,57.6,0.0,5.7,1.7,0.0,2
8,27.200000000000003,4,0.0,201.59999999999954,16.0,57.6,0.0,5.7,1.7,0.0,2
9,27.200000000000003,4,0.0,171.19999999999965,16.0,57.6,0.0,5.7,1.7,0.0,2
10,27.200000000000003,4,0.0,140.79999999999976,16.0,57.6,0.0,5.7,1.7,0.0,2
11,27.200000000000003,4,0.0,110.39999999999986,16.0,57.6,0.0,5.7,1.7,0.0,2
12,27.200000000000003,4,0.0,79.99999999999997,16.0,57.6,0.0,5.7,1.7,0.0,2
13,27.200000000000003,4,0.0,49.60000000000002,16.0,57.6,0.0,5.7,1.7,0.0,2
14,27.200000000000003,4,0.0,19.2,16.0,57.6,0.0,5.7,1.7,0.0,2
1,27.3,4,0.0,416.0000000000016,16.0,57.6,0.0,5.7,1.7,0.0,2
2,27.3,4,0.0,385.60000000000116,16.0,57.6,0.0,5.7,1.7,0.0,2
3,27.3,4,0.0,355.2000000000007,16.0,57.6,0.0,5.7,1.7,0.0,2
4,27.3,4,0.0,324.8000000000003,16.0,57.6,0.0,5.7,1.7,0.0,2
5,27.3,4,0.0,294.39999999999986,16.0,57.6,0.0,5.7,1.7,0.0,2
6,27.3,4,0.0,263.99999999999943,16.0,57.6,0.0,5.7,1.7,0.0,2
7,27.3,4,0.0,233.59999999999943,16.0,57.6,0.0,5.7,1.7,0.0,2
8,27.3,4,0.0,203.19999999999953,16.0,57.6,0.0,5.7,1.7,0.0,2
9,27.3,4,0.0,172.79999999999964,16.0,57.6,0.0,5.7,1.7,0.0,2
10,27.3,4,0.0,142.39999999999975,16.0,57.6,0.0,5.7,1.7,0.0,2
11,27.3,4,0.0,111.99999999999986,16.0,57.6,0.0,5.7,1.7,0.0,2
12,27.3,4,0.0,81.59999999999997,16.0,57.6,0.0,5.7,1.7,0.0,2
13,27.3,4,0.0,51.200000000000024,16.0,57.6,0.0,5.7,1.7,0.0,2
14,27.3,4,0.0,20.8,16.0,57.6,0.0,5.7,1.7,0.0,2
1,27.400000000000002,4,0.0,417.6000000000016,16.0,57.6,0.0,5.7,1.7,0.0,2
2,27.400000000000002,4,0.0,387.2000000000012,16.0,57.6,0.0,5.7,1.7,0.0,2
3,27.400000000000002,4,0.0,356.80000000000075,16.0,57.6,0.0,5.7,1.7,0.0,2
4,27.400000000000002,4,0.0,326.4000000000003,16.0,57.6,0.0,5.7,1.7,0.0,2
5,27.400000000000002,4,0.0,295.9999999999999,16.0,57.6,0.0,5.7,1.7,0.0,2
6,27.400000000000002,4,0.0,265.59999999999945,16.0,57.6,0.0,5.7,1.7,0.0,2
7,27.400000000000002,4,0.0,235.19999999999942,16.0,57.6,0.0,5.7,1.7,0.0,2
8,27.400000000000002,4,0.0,204.79999999999953,16.0,57.6,0.0,5.7,1.7,0.0,2
9,27.400000000000002,4,0.0,174.39999999999964,16.0,57.6,0.0,5.7,1.7,0.0,2
10,27.400000000000002,4,0.0,143.99999999999974,16.0,57.6,0.0,5.7,1.7,0.0,2
11,27.400000000000002,4,0.0,113.59999999999985,16.0,57.6,0.0,5.7,1.7,0.0,2
12,27.400000000000002,4,0.0,83.19999999999996,16.0,57.6,0.0,5.7,1.7,0.0,2
13,27.400000000000002,4,0.0,52.800000000000026,16.0,57.6,0.0,5.7,1.7,0.0,2
14,27.400000000000002,4,0.0,22.400000000000002,16.0,57.6,0.0,5.7,1.7,0.0,2
1,27.5,4,0.0,419.20000000000164,16.0,57.6,0.0,5.7,1.7,0.0,2
2,27.5,4,0.0,388.8000000000012,16.0,57.6,0.0,5.7,1.7,0.0,2
3,27.5,4,0.0,358.4000000000008,16.0,57.6,0.0,5.7,1.7,0.0,2
4,27.5,4,0.0,328.00000000000034,16.0,57.6,0.0,5.7,1.7,0.0,2
5,27.5,4,0.0,297.5999999999999,16.0,57.6,0.0,5.7,1.7,0.0,2
6,27.5,4,0.0,267.1999999999995,16.0,57.6,0.0,5.7,1.7,0.0,2
7,27.5,4,0.0,236.79999999999941,16.0,57.6,0.0,5.7,1.7,0.0,2
8,27.5,4,0.0,206.39999999999952,16.0,57.6,0.0,5.7,1.7,0.0,2
9,27.5,4,0.0,175.99999999999963,16.0,57.6,0.0,5.7,1.7,0.0,2
10,27.5,4,0.0,145.59999999999974,16.0,57.6,0.0,5.7,1.7,0.0,2
11,27.5,4,0.0,115.19999999999985,16.0,57.6,0.0,5.7,1.7,0.0,2
12,27.5,4,0.0,84.79999999999995,16.0,57.6,0.0,5.7,1.7,0.0,2
13,27.5,4,0.0,54.40000000000003,16.0,57.6,0.0,5.7,1.7,0.0,2
14,27.5,4,0.0,24.000000000000004,16.0,57.6,0.0,5.7,1.7,0.0,2
1,27.6,4,0.0,420.80000000000166,16.0,57.6,0.0,5.7,1.7,0.0,2
2,27.6,4,0.0,390.4000000000012,16.0,57.6,0.0,5.7,1.7,0.0,2
3,27.6,4,0.0,360.0000000000008,16.0,57.6,0.0,5.7,1.7,0.0,2
4,27.6,4,0.0,329.60000000000036,16.0,57.6,0.0,5.7,1.7,0.0,2
5,27.6,4,0.0,299.19999999999993,16.0,57.6,0.0,5.7,1.7,0.0,2
6,27.6,4,0.0,268.7999999999995,16.0,57.6,0.0,5.7,1.7,0.0,2
7,27.6,4,0.0,238.3999999999994,16.0,57.6,0.0,5.7,1.7,0.0,2
8,27.6,4,0.0,207.99999999999952,16.0,57.6,0.0,5.7,1.7,0.0,2
9,27.6,4,0.0,177.59999999999962,16.0,57.6,0.0,5.7,1.7,0.0,2
10,27.6,4,0.0,147.19999999999973,16.0,57.6,0.0,5.7,1.7,0.0,2
11,27.6,4,0.0,116.79999999999984,16.0,57.6,0.0,5.7,1.7,0.0,2
12,27.6,4,0.0,86.39999999999995,16.0,57.6,0.0,5.7,1.7,0.0,2
13,27.6,4,0.0,56.00000000000003,16.0,57.6,0.0,5.7,1.7,0.0,2
14,27.6,4,0.0,25.600000000000005,16.0,57.6,0.0,5.7,1.7,0.0,2
1,27.700000000000003,4,0.0,422.4000000000017,16.0,57.6,0.0,5.7,1.7,0.0,2
2,27.700000000000003,4,0.0,392.00000000000125,16.0,57.6,0.0,5.7,1.7,0.0,2
3,27.700000000000003,4,0.0,361.6000000000008,16.0,57.6,0.0,5.7,1.7,0.0,2
4,27.700000000000003,4,0.0,331.2000000000004,16.0,57.6,0.0,5.7,1.7,0.0,2
5,27.700000000000003,4,0.0,300.79999999999995,16.0,57.6,0.0,5.7,1.7,0.0,2
6,27.700000000000003,4,0.0,270.3999999999995,16.0,57.6,0.0,5.7,1.7,0.0,2
7,27.700000000000003,4,0.0,239.9999999999994,16.0,57.6,0.0,5.7,1.7,0.0,2
8,27.700000000000003,4,0.0,209.5999999999995,16.0,57.6,0.0,5.7,1.7,0.0,2
9,27.700000000000003,4,0.0,179.19999999999962,16.0,57.6,0.0,5.7,1.7,0.0,2
10,27.700000000000003,4,0.0,148.79999999999973,16.0,57.6,0.0,5.7,1.7,0.0,2
11,27.700000000000003,4,0.0,118.39999999999984,16.0,57.6,0.0,5.7,1.7,0.0,2
12,27.700000000000003,4,0.0,87.99999999999994,16.0,57.6,0.0,5.7,1.7,0.0,2
13,27.700000000000003,4,0.0,57.60000000000003,16.0,57.6,0.0,5.7,1.7,0.0,2
14,27.700000000000003,4,0.0,27.200000000000006,16.0,57.6,0.0,5.7,1.7,0.0,2
1,27.8,4,0.0,424.0000000000017,16.0,57.6,0.0,5.7,1.7,0.0,2
2,27.8,4,0.0,393.6000000000013,16.0,57.6,0.0,5.7,1.7,0.0,2
3,27.8,4,0.0,363.20000000000084,16.0,57.6,0.0,5.7,1.7,0.0,2
4,27.8,4,0.0,332.8000000000004,16.0,57.6,0.0,5.7,1.7,0.0,2
5,27.8,4,0.0,302.4,16.0,57.6,0.0,5.7,1.7,0.0,2
6,27.8,4,0.0,271.99999999999955,16.0,57.6,0.0,5.7,1.7,0.0,2
7,27.8,4,0.0,241.5999999999994,16.0,57.6,0.0,5.7,1.7,0.0,2
8,27.8,4,0.0,211.1999999999995,16.0,57.6,0.0,5.7,1.7,0.0,2
9,27.8,4,0.0,180.7999999999996,16.0,57.6,0.0,5.7,1.7,0.0,2
10,27.8,4,0.0,150.39999999999972,16.0,57.6,0.0,5.7,1.7,0.0,2
11,27.8,4,0.0,119.99999999999983,16.0,57.6,0.0,5.7,1.7,0.0,2
12,27.8,4,0.0,89.59999999999994,16.0,57.6,0.0,5.7,1.7,0.0,2
13,27.8,4,0.0,59.20000000000003,16.0,57.6,0.0,5.7,1.7,0.0,2
14,27.8,4,0.0,28.800000000000008,16.0,57.6,0.0,5.7,1.7,0.0,2
1,27.900000000000002,4,0.0,425.6000000000017,16.0,57.6,0.0,5.7,1.7,0.0,2
2,27.900000000000002,4,0.0,395.2000000000013,16.0,57.6,0.0,5.7,1.7,0.0,2
3,27.900000000000002,4,0.0,364.80000000000086,16.0,57.6,0.0,5.7,1.7,0.0,2
4,27.900000000000002,4,0.0,334.40000000000043,16.0,57.6,0.0,5.7,1.7,0.0,2
5,27.900000000000002,4,0.0,304.0,16.0,57.6,0.0,5.7,1.7,0.0,2
6,27.900000000000002,4,0.0,273.59999999999957,16.0,57.6,0.0,5.7,1.7,0.0,2
7,27.900000000000002,4,0.0,243.1999999999994,16.0,57.6,0.0,5.7,1.7,0.0,2
8,27.900000000000002,4,0.0,212.7999999999995,16.0,57.6,0.0,5.7,1.7,0.0,2
9,27.900000000000002,4,0.0,182.3999999999996,16.0,57.6,0.0,5.7,1.7,0.0,2
10,27.900000000000002,4,0.0,151.99999999999972,16.0,57.6,0.0,5.7,1.7,0.0,2
11,27.900000000000002,4,0.0,121.59999999999982,16.0,57.6,0.0,5.7,1.7,0.0,2
12,27.900000000000002,4,0.0,91.19999999999993,16.0,57.6,0.0,5.7,1.7,0.0,2
13,27.900000000000002,4,0.0,60.80000000000003,16.0,57.6,0.0,5.7,1.7,0.0,2
14,27.900000000000002,4,0.0,30.40000000000001,16.0,57.6,0.0,5.7,1.7,0.0,2
15,28.0,4,0.0,0.0,16,57.6,0.0,5.7,1.7,0.0,2
1,28.1,4,0.0,427.20000000000175,16.0,57.6,0.0,5.7,1.7,0.0,2
2,28.1,4,0.0,396.8000000000013,16.0,57.6,0.0,5.7,1.7,0.0,2
3,28.1,4,0.0,366.4000000000009,16.0,57.6,0.0,5.7,1.7,0.0,2
4,28.1,4,0.0,336.00000000000045,16.0,57.6,0.0,5.7,1.7,0.0,2
5,28.1,4,0.0,305.6,16.0,57.6,0.0,5.7,1.7,0.0,2
6,28.1,4,0.0,275.1999999999996,16.0,57.6,0.0,5.7,1.7,0.0,2
7,28.1,4,0.0,244.7999999999994,16.0,57.6,0.0,5.7,1.7,0.0,2
8,28.1,4,0.0,214.3999999999995,16.0,57.6,0.0,5.7,1.7,0.0,2
9,28.1,4,0.0,183.9999999999996,16.0,57.6,0.0,5.7,1.7,0.0,2
10,28.1,4,0.0,153.5999999999997,16.0,57.6,0.0,5.7,1.7,0.0,2
11,28.1,4,0.0,123.19999999999982,16.0,57.6,0.0,5.7,1.7,0.0,2
12,28.1,4,0.0,92.79999999999993,16.0,57.6,0.0,5.7,1.7,0.0,2
13,28.1,4,0.0,62.400000000000034,16.0,57.6,0.0,5.7,1.7,0.0,2
14,28.1,4,0.0,32.00000000000001,16.0,57.6,0.0,5.7,1.7,0.0,2
15,28.1,4,0.0,1.6,16.0,57.6,0.0,5.7,1.7,0.0,2
1,28.200000000000003,4,0.0,428.8000000000018,16.0,57.6,0.0,5.7,1.7,0.0,2
2,28.200000000000003,4,0.0,398.40000000000134,16.0,57.6,0.0,5.7,1.7,0.0,2
3,28.200000000000003,4,0.0,368.0000000000009,16.0,57.6,0.0,5.7,1.7,0.0,2
4,28.200000000000003,4,0.0,337.6000000000005,16.0,57.6,0.0,5.7,1.7,0.0,2
5,28.200000000000003,4,0.0,307.20000000000005,16.0,57.6,0.0,5.7,1.7,0.0,2
6,28.200000000000003,4,0.0,276.7999999999996,16.0,57.6,0.0,5.7,1.7,0.0,2
7,28.200000000000003,4,0.0,246.39999999999938,16.0,57.6,0.0,5.7,1.7,0.0,2
8,28.200000000000003,4,0.0,215.9999999999995,16.0,57.6,0.0,5.7,1.7,0.0,2
9,28.200000000000003,4,0.0,185.5999999999996,16.0,57.6,0.0,5.7,1.7,0.0,2
10,28.200000000000003,4,0.0,155.1999999999997,16.0,57.6,0.0,5.7,1.7,0.0,2
11,28.200000000000003,4,0.0,124.79999999999981,16.0,57.6,0.0,5.7,1.7,0.0,2
12,28.200000000000003,4,0.0,94.39999999999992,16.0,57.6,0.0,5.7,1.7,0.0,2
13,28.200000000000003,4,0.0,64.00000000000003,16.0,57.6,0.0,5.7,1.7,0.0,2
14,28.200000000000003,4,0.0,33.60000000000001,16.0,57.6,0.0,5.7,1.7,0.0,2
15,28.200000000000003,4,0.0,3.2,16.0,57.6,0.0,5.7,1.7,0.0,2
1,28.3,4,0.0,430.4000000000018,16.0,57.6,0.0,5.7,1.7,0.0,2
2,28.3,4,0.0,400.00000000000136,16.0,57.6,0.0,5.7,1.7,0.0,2
3,28.3,4,0.0,369.60000000000093,16.0,57.6,0.0,5.7,1.7,0.0,2
4,28.3,4,0.0,339.2000000000005,16.0,57.6,0.0,5.7,1.7,0.0,2
5,28.3,4,0.0,308.80000000000007,16.0,57.6,0.0,5.7,1.7,0.0,2
6,28.3,4,0.0,278.39999999999964,16.0,57.6,0.0,5.7,1.7,0.0,2
7,28.3,4,0.0,247.99999999999937,16.0,57.6,0.0,5.7,1.7,0.0,2
8,28.3,4,0.0,217.59999999999948,16.0,57.6,0.0,5.7,1.7,0.0,2
9,28.3,4,0.0,187.1999999999996,16.0,57.6,0.0,5.7,1.7,0.0,2
10,28.3,4,0.0,156.7999999999997,16.0,57.6,0.0,5.7,1.7,0.0,2
11,28.3,4,0.0,126.3999999999998,16.0,57.6,0.0,5.7,1.7,0.0,2
12,28.3,4,0.0,95.99999999999991,16.0,57.6,0.0,5.7,1.7,0.0,2
13,28.3,4,0.0,65.60000000000002,16.0,57.6,0.0,5.7,1.7,0.0,2
14,28.3,4,0.0,35.20000000000001,16.0,57.6,0.0,5.7,1.7,0.0,2
15,28.3,4,0.0,4.800000000000001,16.0,57.6,0.0,5.7,1.7,0.0,2
1,28.400000000000002,4,0.0,432.0000000000018,16.0,57.6,0.0,5.7,1.7,0.0,2
2,28.400000000000002,4,0.0,401.6000000000014,16.0,57.6,0.0,5.7,1.7,0.0,2
3,28.400000000000002,4,0.0,371.20000000000095,16.0,57.6,0.0,5.7,1.7,0.0,2
4,28.400000000000002,4,0.0,340.8000000000005,16.0,57.6,0.0,5.7,1.7,0.0,2
5,28.400000000000002,4,0.0,310.4000000000001,16.0,57.6,0.0,5.7,1.7,0.0,2
6,28.400000000000002,4,0.0,279.99999999999966,16.0,57.6,0.0,5.7,1.7,0.0,2
7,28.400000000000002,4,0.0,249.59999999999937,16.0,57.6,0.0,5.7,1.7,0.0,2
8,28.400000000000002,4,0.0,219.19999999999948,16.0,57.6,0.0,5.7,1.7,0.0,2
9,28.400000000000002,4,0.0,188.79999999999959,16.0,57.6,0.0,5.7,1.7,0.0,2
10,28.400000000000002,4,0.0,158.3999999999997,16.0,57.6,0.0,5.7,1.7,0.0,2
11,28.400000000000002,4,0.0,127.9999999999998,16.0,57.6,0.0,5.7,1.7,0.0,2
12,28.400000000000002,4,0.0,97.59999999999991,16.0,57.6,0.0,5.7,1.7,0.0,2
13,28.400000000000002,4,0.0,67.20000000000002,16.0,57.6,0.0,5.7,1.7,0.0,2
14,28.400000000000002,4,0.0,36.80000000000001,16.0,57.6,0.0,5.7,1.7,0.0,2
15,28.400000000000002,4,0.0,6.4,16.0,57.6,0.0,5.7,1.7,0.0,2
1,28.5,4,0.0,433.60000000000184,16.0,57.6,0.0,5.7,1.7,0.0,2
2,28.5,4,0.0,403.2000000000014,16.0,57.6,0.0,5.7,1.7,0.0,2
3,28.5,4,0.0,372.800000000001,16.0,57.6,0.0,5.7,1.7,0.0,2
4,28.5,4,0.0,342.40000000000055,16.0,57.6,0.0,5.7,1.7,0.0,2
5,28.5,4,0.0,312.0000000000001,16.0,57.6,0.0,5.7,1.7,0.0,2
6,28.5,4,0.0,281.5999999999997,16.0,57.6,0.0,5.7,1.7,0.0,2
7,28.5,4,0.0,251.19999999999936,16.0,57.6,0.0,5.7,1.7,0.0,2
8,28.5,4,0.0,220.79999999999947,16.0,57.6,0.0,5.7,1.7,0.0,2
9,28.5,4,0.0,190.39999999999958,16.0,57.6,0.0,5.7,1.7,0.0,2
10,28.5,4,0.0,159.9999999999997,16.0,57.6,0.0,5.7,1.7,0.0,2
11,28.5,4,0.0,129.5999999999998,16.0,57.6,0.0,5.7,1.7,0.0,2
12,28.5,4,0.0,99.1999999999999,16.0,57.6,0.0,5.7,1.7,0.0,2
13,28.5,4,0.0,68.80000000000001,16.0,57.6,0.0,5.7,1.7,0.0,2
14,28.5,4,0.0,38.40000000000001,16.0,57.6,0.0,5.7,1.7,0.0,2
15,28.5,4,0.0,8.0,16.0,57.6,0.0,5.7,1.7,0.0,2
1,28.6,4,0.0,435.20000000000186,16.0,57.6,0.0,5.7,1.7,0.0,2
2,28.6,4,0.0,404.80000000000143,16.0,57.6,0.0,5.7,1.7,0.0,2
3,28.6,4,0.0,374.400000000001,16.0,57.6,0.0,5.7,1.7,0.0,2
4,28.6,4,0.0,344.00000000000057,16.0,57.6,0.0,5.7,1.7,0.0,2
5,28.6,4,0.0,313.60000000000014,16.0,57.6,0.0,5.7,1.7,0.0,2
6,28.6,4,0.0,283.1999999999997,16.0,57.6,0.0,5.7,1.7,0.0,2
7,28.6,4,0.0,252.79999999999936,16.0,57.6,0.0,5.7,1.7,0.0,2
8,28.6,4,0.0,222.39999999999947,16.0,57.6,0.0,5.7,1.7,0.0,2
9,28.6,4,0.0,191.99999999999957,16.0,57.6,0.0,5.7,1.7,0.0,2
10,28.6,4,0.0,161.59999999999968,16.0,57.6,0.0,5.7,1.7,0.0,2
11,28.6,4,0.0,131.1999999999998,16.0,57.6,0.0,5.7,1.7,0.0,2
12,28.6,4,0.0,100.7999999999999,16.0,57.6,0.0,5.7,1.7,0.0,2
13,28.6,4,0.0,70.4,16.0,57.6,0.0,5.7,1.7,0.0,2
14,28.6,4,0.0,40.000000000000014,16.0,57.6,0.0,5.7,1.7,0.0,2
15,28.6,4,0.0,9.6,16.0,57.6,0.0,5.7,1.7,0.0,2
1,28.700000000000003,4,0.0,436.8000000000019,16.0,57.6,0.0,5.7,1.7,0.0,2
2,28.700000000000003,4,0.0,406.40000000000146,16.0,57.6,0.0,5.7,1.7,0.0,2
3,28.700000000000003,4,0.0,376.000000000001,16.0,57.6,0.0,5.7,1.7,0.0,2
4,28.700000000000003,4,0.0,345.6000000000006,16.0,57.6,0.0,5.7,1.7,0.0,2
5,28.700000000000003,4,0.0,315.20000000000016,16.0,57.6,0.0,5.7,1.7,0.0,2
6,28.700000000000003,4,0.0,284.7999999999997,16.0,57.6,0.0,5.7,1.7,0.0,2
7,28.700000000000003,4,0.0,254.39999999999935,16.0,57.6,0.0,5.7,1.7,0.0,2
8,28.700000000000003,4,0.0,223.99999999999946,16.0,57.6,0.0,5.7,1.7,0.0,2
9,28.700000000000003,4,0.0,193.59999999999957,16.0,57.6,0.0,5.7,1.7,0.0,2
10,28.700000000000003,4,0.0,163.19999999999968,16.0,57.6,0.0,5.7,1.7,0.0,2
